,Unnamed: 0,League,Year,Season,Type,blueTeamTag,bResult,rResult,redTeamTag,gamelength,blueTop,blueTopChamp,blueJungle,blueJungleChamp,blueMiddle,blueMiddleChamp,blueADC,blueADCChamp,blueSupport,blueSupportChamp,redTop,redTopChamp,redJungle,redJungleChamp,redMiddle,redMiddleChamp,redADC,redADCChamp,redSupport,redSupportChamp,Address,Date
3331,3331,LCK,2017,Summer,Season,SKT,1,0,kt,33,Huni,Chogath,Peanut,JarvanIV,Faker,Cassiopeia,Bang,Kalista,Wolf,Kennen,Smeb,Maokai,Score,RekSai,Pawn,Taliyah,Deft,Varus,Mata,Zyra,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/330758?gameHash=7d130f621e0b36e1,8/3/2017
3332,3332,LCK,2017,Summer,Season,kt,1,0,SKT,27,Smeb,JarvanIV,Score,Gragas,Pawn,Galio,Deft,Kalista,Mata,Rakan,Huni,Rumble,Peanut,Elise,Faker,Lucian,Bang,Ashe,Wolf,Alistar,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/330780?gameHash=13fa5b42b4bc442b,8/3/2017
3333,3333,LCK,2017,Summer,Season,SKT,1,0,kt,34,Untara,Rumble,Peanut,Zac,Faker,Lucian,Bang,Tristana,Wolf,Alistar,Smeb,Camille,Score,Gragas,Pawn,Galio,Deft,Kalista,Mata,Morgana,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/330792?gameHash=6aa921a9ae732ebf,8/3/2017
3334,3334,LCK,2017,Summer,Season,ROX,1,0,bbq,37,Lindarang,Chogath,SeongHwan,Sejuani,Lava,Orianna,Sangyoon,KogMaw,Key,Thresh,Crazy,Jax,Bless,Gragas,Tempt,Syndra,Ghost,Xayah,Totoro,Rakan,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/330800?gameHash=f4a81bcee7e172e2,8/3/2017
3335,3335,LCK,2017,Summer,Season,bbq,1,0,ROX,31,Crazy,Jayce,Bless,JarvanIV,Tempt,Taliyah,Ghost,Kalista,Totoro,Alistar,Shy,Renekton,Mightybear,Gragas,Crow,Corki,Sangyoon,Xayah,Key,Braum,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/330829?gameHash=70fa67b74f9c5c3c,8/3/2017
3336,3336,LCK,2017,Summer,Season,ROX,1,0,bbq,53,Lindarang,Chogath,SeongHwan,Sejuani,Lava,Syndra,Sangyoon,Kalista,Key,Braum,Crazy,Maokai,Bless,JarvanIV,Tempt,Taliyah,Ghost,KogMaw,Totoro,Thresh,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/330835?gameHash=7fbec8be2d02eb03,8/3/2017
3337,3337,LCK,2017,Summer,Season,MVP,0,1,EEW,33,ADD,Gragas,Beyond,RekSai,Ian,Corki,MaHa,Kalista,Max,Rakan,Kiin,Renekton,Malrang,Jax,Cepted,Cassiopeia,DeuL,KogMaw,Ella,Thresh,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/330942?gameHash=36f99dbc3ea1d745,8/5/2017
3338,3338,LCK,2017,Summer,Season,EEW,1,0,MVP,42,Kiin,Camille,Malrang,Jax,Cepted,Viktor,DeuL,Kalista,Ella,Alistar,ADD,Gnar,Beyond,Gragas,Ian,Syndra,MaHa,Xayah,Max,Rakan,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/330962?gameHash=51a990ba16308033,8/5/2017
3339,3339,LCK,2017,Summer,Season,AFs,1,0,JAG,50,MaRin,Renekton,Spirit,Rumble,Kuro,Corki,Kramer,Kalista,TusiN,Rakan,SoHwan,Gnar,UmTi,Gragas,Kuzan,Karma,Teddy,Xayah,SnowFlower,Morgana,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/330964?gameHash=c936c698e3e50c5f,8/5/2017
3340,3340,LCK,2017,Summer,Season,JAG,0,1,AFs,44,SoHwan,Chogath,UmTi,RekSai,Kuzan,Corki,Teddy,Kalista,SnowFlower,Thresh,MaRin,Trundle,Spirit,Gragas,Kuro,Cassiopeia,Kramer,Ashe,TusiN,Zyra,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/330987?gameHash=44542fe98e7992be,8/5/2017
3341,3341,LCK,2017,Summer,Season,SKT,0,1,bbq,27,Untara,Trundle,Peanut,Maokai,Faker,Kassadin,Bang,Tristana,Wolf,Alistar,Crazy,Chogath,Bless,JarvanIV,Tempt,Taliyah,Ghost,Xayah,Totoro,Rakan,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/331041?gameHash=97ff21f29f9ed30f,8/6/2017
3342,3342,LCK,2017,Summer,Season,bbq,0,1,SKT,40,Crazy,Jayce,Bless,Elise,Tempt,Syndra,Ghost,KogMaw,Totoro,Taric,Untara,Rumble,Peanut,RekSai,Faker,Lucian,Bang,Tristana,Wolf,Alistar,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/331046?gameHash=815c21dc8d3bd329,8/6/2017
3343,3343,LCK,2017,Summer,Season,SKT,1,0,bbq,37,Huni,Maokai,Blank,Sejuani,Faker,Orianna,Bang,Tristana,Wolf,Alistar,Crazy,Rumble,Bless,Gragas,Tempt,Lucian,Ghost,Xayah,Totoro,Rakan,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/331047?gameHash=791d21ada2d5f649,8/6/2017
3344,3344,LCK,2017,Summer,Season,LZ,1,0,SSG,45,Khan,Jax,Cuzz,Sejuani,Bdd,Taliyah,PraY,Kalista,GorillA,Taric,CuVee,Gnar,Ambition,Gragas,Crown,Orianna,Ruler,Varus,CoreJJ,Braum,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/331049?gameHash=c12b995bc3659029,8/6/2017
3345,3345,LCK,2017,Summer,Season,SSG,0,1,LZ,38,CuVee,Gnar,Ambition,JarvanIV,Crown,Orianna,Ruler,Varus,CoreJJ,Zyra,Khan,Gragas,Cuzz,Khazix,Bdd,Galio,PraY,Xayah,GorillA,Rakan,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/331064?gameHash=762df6e159c55a76,8/6/2017
3346,3346,LCK,2017,Summer,Playoffs,SKT,1,0,AFs,34,Untara,Gnar,Peanut,Gragas,Faker,Galio,Bang,Tristana,Wolf,Lulu,MaRin,Kennen,Spirit,JarvanIV,Kuro,Orianna,Kramer,Twitch,TusiN,Janna,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/340187?gameHash=8a051c5f811cabe2,8/12/2017
3347,3347,LCK,2017,Summer,Playoffs,AFs,0,1,SKT,36,MaRin,Chogath,Spirit,Sejuani,Kuro,Syndra,Kramer,Caitlyn,TusiN,Thresh,Untara,Trundle,Peanut,Gragas,Faker,Cassiopeia,Bang,Kalista,Wolf,Blitzcrank,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/340193?gameHash=cc2ccb43e592fd1b,8/12/2017
3348,3348,LCK,2017,Summer,Playoffs,SKT,1,0,SSG,34,Untara,Kennen,Peanut,Zac,Faker,Lucian,Bang,Caitlyn,Wolf,Alistar,CuVee,Chogath,Haru,JarvanIV,Crown,Taliyah,Ruler,Tristana,CoreJJ,Taric,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/350410?gameHash=3e10321c7fbf6694,8/15/2017
3349,3349,LCK,2017,Summer,Playoffs,SKT,1,0,SSG,50,Untara,Maokai,Peanut,Gragas,Faker,Fizz,Bang,Kalista,Wolf,Taric,CuVee,Shen,Haru,JarvanIV,Crown,Orianna,Ruler,Tristana,CoreJJ,Alistar,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/350445?gameHash=a6d2f1679488671b,8/15/2017
3350,3350,LCK,2017,Summer,Playoffs,SSG,0,1,SKT,33,CuVee,Kennen,Ambition,Maokai,Crown,Taliyah,Stitch,Tristana,Wraith,Alistar,Untara,Rumble,Peanut,Gragas,Faker,Lucian,Bang,Kalista,Wolf,TahmKench,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/350449?gameHash=6ee3f08d6d8c0b4a,8/15/2017
3351,3351,LCK,2017,Summer,Playoffs,kt,1,0,SKT,35,Smeb,Shen,Score,Zac,Pawn,Leblanc,Deft,Kalista,Mata,Thresh,Untara,Gnar,Peanut,Maokai,Faker,Kassadin,Bang,Tristana,Wolf,Alistar,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/340800?gameHash=3be85a37716653c3,8/19/2017
3352,3352,LCK,2017,Summer,Playoffs,SKT,0,1,kt,32,Untara,Maokai,Peanut,JarvanIV,Faker,Galio,Bang,Tristana,Wolf,TahmKench,Smeb,Chogath,Score,Gragas,Pawn,Gangplank,Deft,Kalista,Mata,Thresh,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/340832?gameHash=38f7cffeb47564cf,8/19/2017
3353,3353,LCK,2017,Summer,Playoffs,kt,0,1,SKT,27,Smeb,JarvanIV,Score,Elise,Pawn,Leblanc,Deft,Sivir,Mata,Thresh,Untara,Maokai,Blank,Gragas,Faker,Corki,Bang,Tristana,Wolf,Rakan,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/340852?gameHash=c0b23658eb695eb1,8/19/2017
3354,3354,LCK,2017,Summer,Playoffs,kt,0,1,SKT,34,Smeb,Renekton,Score,Zac,Pawn,Taliyah,Deft,Caitlyn,Mata,Thresh,Untara,Gnar,Blank,Gragas,Faker,Corki,Bang,Tristana,Wolf,Blitzcrank,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/340860?gameHash=98c01d343de4359d,8/19/2017
3355,3355,LCK,2017,Summer,Playoffs,kt,0,1,SKT,36,Smeb,Shen,Score,Zac,Pawn,Kassadin,Deft,Sivir,Mata,Alistar,Untara,Trundle,Blank,JarvanIV,Faker,Corki,Bang,Xayah,Wolf,Rakan,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/340867?gameHash=b47abc144bf9df5c,8/19/2017
3356,3356,LCK,2017,Summer,Playoffs,LZ,1,0,SKT,32,Khan,Jax,Cuzz,Zac,Bdd,Orianna,PraY,Varus,GorillA,Alistar,Untara,Shen,Peanut,Gragas,Faker,Leblanc,Bang,Ashe,Wolf,TahmKench,http://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/341202?gameHash=7e08241b059766d7,26/8/2017
3357,3357,LCK,2017,Summer,Playoffs,SKT,0,1,LZ,37,Untara,Shen,Blank,Sejuani,Faker,Ekko,Bang,Twitch,Wolf,Rakan,Khan,Jayce,Cuzz,Gragas,Bdd,Taliyah,PraY,Xayah,GorillA,Thresh,http://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/341204?gameHash=7149ba1eac026c71,26/8/2017
3358,3358,LCK,2017,Summer,Playoffs,LZ,0,1,SKT,30,Khan,Camille,Cuzz,Zac,Bdd,Orianna,PraY,Varus,GorillA,Taric,Huni,Gnar,Blank,Gragas,Faker,Leblanc,Bang,Xayah,Wolf,Alistar,http://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/341210?gameHash=a4d2422c8da97a91,26/8/2017
3359,3359,LCK,2017,Summer,Playoffs,LZ,1,0,SKT,26,Khan,Jayce,Cuzz,Gragas,Bdd,Taliyah,PraY,Caitlyn,GorillA,Thresh,Huni,Chogath,Blank,Maokai,Faker,Corki,Bang,Tristana,Wolf,Rakan,http://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/351146?gameHash=fcd2dc86969dd034,26/8/2017
3360,3360,LCK,2017,Summer,Regional,AFs,1,0,MVP,32,MaRin,Maokai,Spirit,Olaf,Kuro,Taliyah,Kramer,Draven,TusiN,Janna,ADD,Gnar,Beyond,Zac,Ian,Orianna,MaHa,Xayah,Max,Rakan,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/351229?gameHash=ce75e43e13ef372c,8/28/2017
3361,3361,LCK,2017,Summer,Regional,MVP,0,1,AFs,28,ADD,Gnar,Beyond,Sejuani,Ian,Galio,MaHa,Tristana,Max,Thresh,MaRin,Maokai,Spirit,JarvanIV,Kuro,Corki,Kramer,Xayah,TusiN,Rakan,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/351239?gameHash=e1eda5824a83117f,8/28/2017
3362,3362,LCK,2017,Summer,Regional,AFs,0,1,MVP,29,MaRin,Gnar,Spirit,Olaf,Kuro,Orianna,Kramer,Xayah,TusiN,Rakan,ADD,JarvanIV,Beyond,Jax,Ian,Galio,MaHa,Tristana,Max,Taric,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/351241?gameHash=e0d50b7c250a3915,8/28/2017
3363,3363,LCK,2017,Summer,Regional,AFs,0,1,MVP,40,MaRin,Gnar,Mowgli,JarvanIV,Kuro,Galio,Kramer,Caitlyn,TusiN,Thresh,ADD,Sion,Beyond,Gragas,Ian,Corki,MaHa,Tristana,Max,TahmKench,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/351246?gameHash=677425a360a4ba44,8/28/2017
3364,3364,LCK,2017,Summer,Regional,MVP,0,1,AFs,27,ADD,Kled,Beyond,Gragas,Ian,Syndra,MaHa,Xayah,Max,Taric,MaRin,JarvanIV,Spirit,Lulu,Kuro,Taliyah,Kramer,Tristana,TusiN,Janna,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/351250?gameHash=8b1b9fb13418aae8,8/28/2017
3365,3365,LCK,2017,Summer,Regional,AFs,1,0,SSG,42,MaRin,Renekton,Spirit,Elise,Kuro,Taliyah,Kramer,KogMaw,TusiN,Lulu,CuVee,Gnar,Haru,Sejuani,Crown,Cassiopeia,Ruler,Tristana,CoreJJ,Blitzcrank,http://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/351303?gameHash=a2a8f97d3e4edf73,30/8/2017
3366,3366,LCK,2017,Summer,Regional,SSG,0,1,AFs,35,CuVee,Gnar,Haru,JarvanIV,Crown,Taliyah,Ruler,Tristana,CoreJJ,Janna,MaRin,Maokai,Spirit,LeeSin,Kuro,Kassadin,Kramer,Xayah,TusiN,Rakan,http://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/351313?gameHash=aee867e454cde036,30/8/2017
3367,3367,LCK,2017,Summer,Regional,AFs,0,1,SSG,31,MaRin,Shen,Spirit,Gragas,Kuro,Corki,Kramer,Tristana,TusiN,Alistar,CuVee,Maokai,Ambition,Zac,Crown,Karma,Ruler,Xayah,CoreJJ,Rakan,http://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/351314?gameHash=f16099f944a9972b,30/8/2017
3368,3368,LCK,2017,Summer,Regional,SSG,1,0,AFs,36,CuVee,Chogath,Ambition,Khazix,Crown,Syndra,Ruler,Tristana,CoreJJ,Rakan,MaRin,Renekton,Spirit,Lulu,Kuro,Taliyah,Kramer,Xayah,TusiN,Janna,http://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/351315?gameHash=654beca9ec27c1cd,30/8/2017
3369,3369,LCK,2017,Summer,Regional,AFs,0,1,SSG,33,MaRin,Trundle,Spirit,JarvanIV,Kuro,Orianna,Kramer,KogMaw,TusiN,Lulu,CuVee,Gnar,Ambition,Khazix,Crown,Galio,Ruler,Tristana,CoreJJ,Karma,http://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/351317?gameHash=354cc635bc72e98b,30/8/2017
3370,3370,LCK,2017,Summer,Regional,SSG,1,0,kt,61,CuVee,Chogath,Ambition,Zac,Crown,Syndra,Ruler,Kalista,CoreJJ,Lulu,Smeb,Shen,Score,Gragas,Pawn,Taliyah,Deft,Xayah,Mata,Rakan,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/351394?gameHash=51e9536be772dc5c,9/2/2017
3371,3371,LCK,2017,Summer,Regional,SSG,1,0,kt,34,CuVee,Chogath,Ambition,Sejuani,Crown,Taliyah,Ruler,Kalista,CoreJJ,Janna,Smeb,Kennen,Score,Gragas,Pawn,Lucian,Deft,Xayah,Mata,Rakan,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/351409?gameHash=506cf365302ce526,9/2/2017
3372,3372,LCK,2017,Summer,Regional,kt,0,1,SSG,59,Smeb,JarvanIV,Score,Sejuani,Pawn,Taliyah,Deft,Caitlyn,Mata,Alistar,CuVee,Maokai,Ambition,Zac,Crown,Orianna,Ruler,Xayah,CoreJJ,Rakan,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/351410?gameHash=b372e960549d5a6f,9/2/2017
3373,3373,LMS,2015,Spring,Season,ahq,1,0,Crew,37,Ziv,Rumble,Albis,JarvanIV,westdoor,Fizz,AN,Corki,GreenTea,Thresh,HanShao,Kennen,HanJi,LeeSin,LeeMid,Jayce,HoNeyRain,Ezreal,ThreshMelon,Braum,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/70023?gameHash=9bd99d085ded4175,1/8/2015
3374,3374,LMS,2015,Spring,Season,Crew,0,1,LOG,30,HanShao,Gnar,HanJi,LeeSin,LeeMid,Fizz,HoNeyRain,Graves,ThreshMelon,Sona,S CCB,Renekton,S JCain,RekSai,S Ysera,Kassadin,S Lat,Sivir,S HoHotDoG,Janna,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/60025?gameHash=288dbaca80bbf1ee,1/8/2015
3375,3375,LMS,2015,Spring,Season,TPA,1,0,ahq,46,Morning,Gnar,Winds,RekSai,Chawy,Leblanc,Lupin,Tristana,Jay,Thresh,Ziv,Maokai,Albis,LeeSin,westdoor,Mordekaiser,AN,Sivir,GreenTea,Janna,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/70033?gameHash=ca6da3c023b391ea,1/8/2015
3376,3376,LMS,2015,Spring,Season,LOG,0,1,DLY,40,S CCB,Renekton,S JCain,JarvanIV,S Ysera,Ahri,S Lat,Sivir,S HoHotDoG,Janna,MapleSnow,Azir,ILLusion,LeeSin,CooCooDai,Fizz,Unlimited,Graves,QuietRain,Thresh,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/70074?gameHash=91731e26420e7670,1/9/2015
3377,3377,LMS,2015,Spring,Season,DLY,0,1,ahq,39,MapleSnow,Cassiopeia,ILLusion,Vi,CooCooDai,Riven,Unlimited,Sivir,QuietRain,Thresh,Ziv,Kassadin,Albis,RekSai,westdoor,Leblanc,AN,Corki,GreenTea,Leona,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/60055?gameHash=5717e29d299e0dd3,1/9/2015
3378,3378,LMS,2015,Spring,Season,MSE,0,1,HKES,33,LOFS,Rumble,Empt2,Rengar,Wish,Syndra,Tour,Corki,Chunx,Janna,Stanley,Kassadin,Dinter,JarvanIV,Toyz,Lissandra,GodJJ,Sivir,Olleh,Morgana,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/60060?gameHash=9dd7415881dede01,1/9/2015
3379,3379,LMS,2015,Spring,Season,ahq,0,1,TPA,49,Ziv,Lulu,Albis,RekSai,westdoor,Zed,AN,KogMaw,GreenTea,Nami,Morning,Gnar,Winds,JarvanIV,Chawy,Xerath,Lupin,Corki,Jay,Janna,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/90313?gameHash=ae2f201790f44f9f,2/7/2015
3380,3380,LMS,2015,Spring,Season,ahq,1,0,NGU,30,Ziv,Lissandra,Mountain,RekSai,westdoor,Leblanc,AN,Kalista,GreenTea,Thresh,MapleSnow,Galio,ILLusion,JarvanIV,CooCooDai,Ahri,Unlimited,Corki,QuietRain,Annie,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/90322?gameHash=869499bf06faab53,2/8/2015
3381,3381,LMS,2015,Spring,Season,MSE,0,1,HKES,41,LOFS,Gnar,Empt2,Gragas,Wish,Xerath,Tour,Ezreal,Chunx,Janna,Stanley,Lulu,Dinter,Rengar,Toyz,Leblanc,GodJJ,Sivir,Olleh,Annie,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/80309?gameHash=3eacbd40972b7e50,2/8/2015
3382,3382,LMS,2015,Spring,Season,NGU,0,1,yoeFW,26,MapleSnow,Maokai,ILLusion,Nunu,CooCooDai,Ahri,momo,Corki,QuietRain,Nami,Steak,Sion,Karsa,JarvanIV,Maple,Azir,NL,Kalista,SwordArT,Janna,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/100024?gameHash=1cb9ac4d8383ff04,2/11/2015
3383,3383,LMS,2015,Spring,Season,DoR,0,1,HKES,35,ArJuan,Gnar,HanJi,JarvanIV,Kawai,Zed,HoNeyRain,Vayne,ThreshMelon,Annie,Stanley,Kassadin,Smurph,LeeSin,Toyz,Lissandra,GodJJ,Kalista,Olleh,Blitzcrank,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/100031?gameHash=d31ab3c106c09e25,2/11/2015
3384,3384,LMS,2015,Spring,Season,LOG,0,1,HKES,29,S CCB,Maokai,S JCain,Vi,S Ysera,Veigar,S Lat,Sivir,S HoHotDoG,Lulu,Stanley,RekSai,Smurph,JarvanIV,Toyz,Ahri,GodJJ,Kalista,Olleh,Thresh,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/110048?gameHash=274661e2fc7b5685,2/12/2015
3385,3385,LMS,2015,Spring,Season,HKES,0,1,ahq,37,Stanley,RekSai,Smurph,Rengar,Toyz,Lissandra,GodJJ,Kalista,Olleh,Leona,Ziv,Maokai,Albis,LeeSin,westdoor,Leblanc,AN,Sivir,GreenTea,Annie,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/110065?gameHash=f82e58055a1b0db6,2/13/2015
3386,3386,LMS,2015,Spring,Season,DoR,0,1,TPA,24,ArJuan,Gnar,HanJi,JarvanIV,LeeMid,Orianna,HoNeyRain,Sivir,ThreshMelon,Annie,Morning,Lulu,Winds,Nidalee,Chawy,Lissandra,Lupin,Kalista,Jay,Leona,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/110072?gameHash=1662f406148bdc79,2/13/2015
3387,3387,LMS,2015,Spring,Season,NGU,1,0,DoR,34,MapleSnow,Lulu,ILLusion,RekSai,CooCooDai,Ezreal,momo,Jinx,QuietRain,Thresh,ArJuan,Lissandra,HanJi,Khazix,LeeMid,Ahri,HoNeyRain,Sivir,ThreshMelon,Annie,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/110087?gameHash=9863f5080b322f8a,2/13/2015
3388,3388,LMS,2015,Spring,Season,TPA,1,0,NGU,31,Morning,Gnar,Winds,Nidalee,Chawy,Lissandra,Lupin,Kalista,Jay,Thresh,MapleSnow,Lulu,ILLusion,RekSai,CooCooDai,Ahri,momo,Caitlyn,QuietRain,Leona,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/100092?gameHash=d6c31aa7bdd8da6f,2/14/2015
3389,3389,LMS,2015,Spring,Season,MSE,1,0,ahq,43,LOFS,Maokai,Empt2,RekSai,Wish,Ahri,CorGi,Sivir,Chunx,Leona,Ziv,Sion,Mountain,LeeSin,westdoor,Lissandra,AN,Kalista,GreenTea,Annie,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/100102?gameHash=cb9505363bd64e74,2/14/2015
3390,3390,LMS,2015,Spring,Season,DoR,0,1,MSE,33,ArJuan,Gnar,HanJi,RekSai,LeeMid,Ahri,HoNeyRain,Graves,ThreshMelon,Nami,LOFS,Rumble,Empt2,Rengar,Wish,Kassadin,CorGi,Kalista,Chunx,Annie,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/110127?gameHash=e9ec18324aaf5081,2/15/2015
3391,3391,LMS,2015,Spring,Season,MSE,0,1,LOG,59,LOFS,Maokai,Empt2,LeeSin,Wish,Leblanc,CorGi,Sivir,Chunx,Leona,S CCB,Gnar,S JCain,Rengar,S HoHotDoG,Xerath,S RD,Draven,S Ysera,Annie,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/110129?gameHash=0719d075fd39f3dc,2/15/2015
3392,3392,LMS,2015,Spring,Season,ahq,1,0,LOG,30,Ziv,Irelia,Albis,Nidalee,westdoor,Chogath,AN,Kalista,GreenTea,Thresh,S Achie,Rumble,S JCain,JarvanIV,S HoHotDoG,Lissandra,S RD,Graves,S Ysera,Veigar,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/120019?gameHash=fb2f5c89a9bbcb1b,2/25/2015
3393,3393,LMS,2015,Spring,Season,LOG,0,1,NGU,29,S Achie,Irelia,S JCain,RekSai,S HoHotDoG,Lulu,S RD,Graves,S Ysera,Thresh,MapleSnow,Lissandra,ILLusion,JarvanIV,CooCooDai,Leblanc,momo,Jinx,QuietRain,Leona,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/120030?gameHash=03ce6fcebc623234,2/25/2015
3394,3394,LMS,2015,Spring,Season,yoeFW,1,0,MSE,28,Steak,Irelia,Karsa,RekSai,Maple,Ahri,NL,Jinx,SwordArT,Morgana,LOFS,Hecarim,Empt2,Rengar,Wish,Ryze,CorGi,Kalista,Chunx,Veigar,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/120035?gameHash=8ba73f007067a00d,2/25/2015
3395,3395,LMS,2015,Spring,Season,yoeFW,1,0,LOG,42,Steak,Gnar,Karsa,JarvanIV,Maple,Ahri,NL,Caitlyn,SwordArT,Morgana,S Achie,DrMundo,S JCain,RekSai,S HoHotDoG,Ezreal,S RD,Corki,S Ysera,Janna,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/130036?gameHash=5b2bcc1428571ab4,2/26/2015
3396,3396,LMS,2015,Spring,Season,HKES,0,1,yoeFW,25,Stanley,Irelia,Dinter,RekSai,Toyz,Lissandra,GodJJ,Ezreal,Olleh,Thresh,Steak,Maokai,Karsa,Rengar,Maple,Leblanc,NL,Corki,SwordArT,Janna,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/130041?gameHash=f550d245b7a9d24b,2/26/2015
3397,3397,LMS,2015,Spring,Season,NGU,0,1,HKES,33,MapleSnow,Rumble,ILLusion,JarvanIV,CooCooDai,Zed,momo,Ezreal,QuietRain,Braum,Stanley,Maokai,Dinter,RekSai,Toyz,Ahri,GodJJ,Corki,Olleh,Thresh,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/120086?gameHash=674dcbbecc53c9b0,2/27/2015
3398,3398,LMS,2015,Spring,Season,MSE,1,0,NGU,29,LOFS,Chogath,Empt2,RekSai,Wish,Kassadin,CorGi,Kalista,Chunx,Annie,MapleSnow,Hecarim,ILLusion,JarvanIV,CooCooDai,Ezreal,momo,Corki,QuietRain,Leona,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/120094?gameHash=8922a18e589bb23f,2/27/2015
3399,3399,LMS,2015,Spring,Season,DoR,0,1,ahq,33,ArJuan,Hecarim,HanJi,JarvanIV,Kawai,Leblanc,HoNeyRain,Sivir,ThreshMelon,Janna,Ziv,Maokai,Albis,LeeSin,westdoor,Chogath,AN,Caitlyn,GreenTea,Thresh,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/120106?gameHash=e3cd5dc9daa53e9b,2/28/2015
