Champions,ban_pos,TeamBan,Date
Cassiopeia,ban_2,blueBans,2017-03-03
Ryze,ban_2,blueBans,2017-03-03
Ryze,ban_2,blueBans,2017-03-03
Leblanc,ban_2,blueBans,2017-03-04
Maokai,ban_2,blueBans,2017-03-04
Rengar,ban_2,blueBans,2017-03-04
Rumble,ban_2,blueBans,2017-03-04
Rumble,ban_2,blueBans,2017-03-05
Ashe,ban_2,blueBans,2017-03-05
Ryze,ban_2,blueBans,2017-03-05
Malzahar,ban_2,blueBans,2017-03-05
Malzahar,ban_2,blueBans,2017-03-10
Camille,ban_2,blueBans,2017-03-10
Malzahar,ban_2,blueBans,2017-03-10
Talon,ban_2,blueBans,2017-03-10
Leblanc,ban_2,blueBans,2017-03-10
Lulu,ban_2,blueBans,2017-03-11
Lulu,ban_2,blueBans,2017-03-11
Malzahar,ban_2,blueBans,2017-03-11
Leblanc,ban_2,blueBans,2017-03-11
Fizz,ban_2,blueBans,2017-03-12
Leblanc,ban_2,blueBans,2017-03-12
Ryze,ban_2,blueBans,2017-03-12
Ryze,ban_2,blueBans,2017-03-12
Ryze,ban_2,blueBans,2017-03-12
Malzahar,ban_2,blueBans,2017-03-17
Shen,ban_2,blueBans,2017-03-17
Rumble,ban_2,blueBans,2017-03-17
Malzahar,ban_2,blueBans,2017-03-17
Gragas,ban_2,blueBans,2017-03-17
Shen,ban_2,blueBans,2017-03-18
Camille,ban_2,blueBans,2017-03-18
Shen,ban_2,blueBans,2017-03-18
Camille,ban_2,blueBans,2017-03-18
Syndra,ban_2,blueBans,2017-03-19
Rumble,ban_2,blueBans,2017-03-19
Camille,ban_2,blueBans,2017-03-19
Malzahar,ban_2,blueBans,2017-03-19
Shen,ban_2,blueBans,2017-03-24
Fizz,ban_2,blueBans,2017-03-24
Syndra,ban_2,blueBans,2017-03-24
Syndra,ban_2,blueBans,2017-03-24
Syndra,ban_2,blueBans,2017-03-24
Fizz,ban_2,blueBans,2017-03-25
Fizz,ban_2,blueBans,2017-03-25
Lucian,ban_2,blueBans,2017-03-25
Rengar,ban_2,blueBans,2017-03-25
Fizz,ban_2,blueBans,2017-03-26
Fizz,ban_2,blueBans,2017-03-26
Camille,ban_2,blueBans,2017-03-26
Kled,ban_2,blueBans,2017-03-26
Graves,ban_2,blueBans,2017-03-31
Graves,ban_2,blueBans,2017-03-31
Elise,ban_2,blueBans,2017-03-31
Elise,ban_2,blueBans,2017-03-31
Zed,ban_2,blueBans,2017-04-01
Malzahar,ban_2,blueBans,2017-04-01
Rumble,ban_2,blueBans,2017-04-01
Rengar,ban_2,blueBans,2017-04-01
Syndra,ban_2,blueBans,2017-04-01
Fizz,ban_2,blueBans,2017-04-02
Fizz,ban_2,blueBans,2017-04-02
Orianna,ban_2,blueBans,2017-04-02
Orianna,ban_2,blueBans,2017-04-02
Syndra,ban_2,blueBans,2017-04-07
Graves,ban_2,blueBans,2017-04-07
Graves,ban_2,blueBans,2017-04-07
Camille,ban_2,blueBans,2017-04-07
Renekton,ban_2,blueBans,2017-04-08
Renekton,ban_2,blueBans,2017-04-08
Rengar,ban_2,blueBans,2017-04-08
Talon,ban_2,blueBans,2017-04-08
Ekko,ban_2,blueBans,2017-04-08
Shen,ban_2,blueBans,2017-04-09
Shen,ban_2,blueBans,2017-04-09
AurelionSol,ban_2,blueBans,2017-04-09
Fiora,ban_2,blueBans,2017-04-09
Malzahar,ban_2,blueBans,2017-04-21
Fizz,ban_2,blueBans,2017-04-21
Malzahar,ban_2,blueBans,2017-04-21
Kalista,ban_2,blueBans,2017-04-21
Leblanc,ban_2,blueBans,2017-04-22
Thresh,ban_2,blueBans,2017-04-22
Leblanc,ban_2,blueBans,2017-04-22
Malzahar,ban_2,blueBans,2017-04-23
Lulu,ban_2,blueBans,2017-04-23
Syndra,ban_2,blueBans,2017-04-23
Fizz,ban_2,blueBans,2017-04-23
Taliyah,ban_2,blueBans,2017-06-03
Sejuani,ban_2,blueBans,2017-06-03
Orianna,ban_2,blueBans,2017-06-03
Elise,ban_2,blueBans,2017-06-03
Galio,ban_2,blueBans,2017-06-03
Zac,ban_2,blueBans,2017-06-04
Zac,ban_2,blueBans,2017-06-04
Leblanc,ban_2,blueBans,2017-06-04
Galio,ban_2,blueBans,2017-06-04
Thresh,ban_2,blueBans,2017-06-08
Kennen,ban_2,blueBans,2017-06-08
Thresh,ban_2,blueBans,2017-06-08
Xayah,ban_2,blueBans,2017-06-08
TahmKench,ban_2,blueBans,2016-08-18
Rumble,ban_2,blueBans,2017-06-08
JarvanIV,ban_2,blueBans,2017-06-09
LeeSin,ban_2,blueBans,2017-06-09
Leblanc,ban_2,blueBans,2017-06-09
Orianna,ban_2,blueBans,2017-06-09
Sejuani,ban_2,blueBans,2017-06-10
Syndra,ban_2,blueBans,2017-06-10
Varus,ban_2,blueBans,2017-06-10
Caitlyn,ban_2,blueBans,2017-06-10
Syndra,ban_2,blueBans,2017-06-11
Ivern,ban_2,blueBans,2017-06-11
Galio,ban_2,blueBans,2017-06-11
Cassiopeia,ban_2,blueBans,2017-06-11
Galio,ban_2,blueBans,2017-06-16
Cassiopeia,ban_2,blueBans,2017-06-16
Galio,ban_2,blueBans,2017-06-16
Shen,ban_2,blueBans,2017-06-16
Ivern,ban_2,blueBans,2017-06-16
Shen,ban_2,blueBans,2017-06-16
Leblanc,ban_2,blueBans,2017-06-17
Leblanc,ban_2,blueBans,2017-06-17
Syndra,ban_2,blueBans,2017-06-17
Syndra,ban_2,blueBans,2017-06-17
Kassadin,ban_2,blueBans,2017-06-18
Ivern,ban_2,blueBans,2017-06-18
Ivern,ban_2,blueBans,2017-06-18
Leblanc,ban_2,blueBans,2017-06-18
LeeSin,ban_2,blueBans,2017-06-23
Galio,ban_2,blueBans,2017-06-23
Cassiopeia,ban_2,blueBans,2017-06-23
Cassiopeia,ban_2,blueBans,2017-06-23
Kassadin,ban_2,blueBans,2017-06-24
Leblanc,ban_2,blueBans,2017-06-24
Thresh,ban_2,blueBans,2017-06-24
Syndra,ban_2,blueBans,2017-06-24
Galio,ban_2,blueBans,2017-06-24
Cassiopeia,ban_2,blueBans,2017-06-25
Cassiopeia,ban_2,blueBans,2017-06-25
Cassiopeia,ban_2,blueBans,2017-06-25
Syndra,ban_2,blueBans,2017-06-25
Kassadin,ban_2,blueBans,2017-06-25
KogMaw,ban_2,blueBans,2017-06-25
Thresh,ban_2,blueBans,2017-06-30
Thresh,ban_2,blueBans,2017-06-30
Leblanc,ban_2,blueBans,2017-06-30
Leblanc,ban_2,blueBans,2017-06-30
Taliyah,ban_2,blueBans,2017-06-30
Kled,ban_2,blueBans,2017-07-01
Zac,ban_2,blueBans,2017-07-01
Syndra,ban_2,blueBans,2017-07-01
Kassadin,ban_2,blueBans,2017-07-01
Galio,ban_2,blueBans,2017-07-13
Galio,ban_2,blueBans,2017-07-13
Thresh,ban_2,blueBans,2017-07-13
Xayah,ban_2,blueBans,2017-07-13
Leblanc,ban_2,blueBans,2017-07-14
Xayah,ban_2,blueBans,2017-07-14
Xayah,ban_2,blueBans,2017-07-14
Galio,ban_2,blueBans,2017-07-14
Thresh,ban_2,blueBans,2017-07-14
Galio,ban_2,blueBans,2017-07-15
Galio,ban_2,blueBans,2017-07-15
Zac,ban_2,blueBans,2017-07-16
Thresh,ban_2,blueBans,2017-07-16
Kalista,ban_2,blueBans,2017-07-20
Taliyah,ban_2,blueBans,2017-07-20
Corki,ban_2,blueBans,2017-07-20
Thresh,ban_2,blueBans,2017-07-20
Galio,ban_2,blueBans,2017-07-20
Leblanc,ban_2,blueBans,2017-07-21
Leblanc,ban_2,blueBans,2017-07-21
Elise,ban_2,blueBans,2017-07-21
Jayce,ban_2,blueBans,2017-07-21
Zac,ban_2,blueBans,2017-07-22
Zac,ban_2,blueBans,2017-07-22
Galio,ban_2,blueBans,2017-07-22
Gnar,ban_2,blueBans,2017-07-22
Cassiopeia,ban_2,blueBans,2017-07-23
Cassiopeia,ban_2,blueBans,2017-07-23
Gragas,ban_2,blueBans,2017-07-23
Kalista,ban_2,blueBans,2017-07-23
Orianna,ban_2,blueBans,2017-07-23
Kalista,ban_2,blueBans,2017-07-23
Gnar,ban_2,blueBans,2017-07-27
Maokai,ban_2,blueBans,2017-07-27
Xayah,ban_2,blueBans,2017-07-27
Xayah,ban_2,blueBans,2017-07-27
Xayah,ban_2,blueBans,2017-07-27
Kassadin,ban_2,blueBans,2017-07-28
Kassadin,ban_2,blueBans,2017-07-28
Thresh,ban_2,blueBans,2017-07-28
Thresh,ban_2,blueBans,2017-07-28
Zac,ban_2,blueBans,2017-07-29
Elise,ban_2,blueBans,2017-07-29
Blitzcrank,ban_2,blueBans,2017-08-02
Thresh,ban_2,blueBans,2017-08-02
Thresh,ban_2,blueBans,2017-08-02
Malzahar,ban_2,blueBans,2017-08-06
Chogath,ban_2,blueBans,2017-08-06
Malzahar,ban_2,blueBans,2017-08-06
Janna,ban_2,blueBans,2017-08-06
Camille,ban_2,blueBans,2017-08-06
Thresh,ban_2,blueBans,2017-08-03
Thresh,ban_2,blueBans,2017-08-03
Thresh,ban_2,blueBans,2017-08-03
Cassiopeia,ban_2,blueBans,2017-08-03
Caitlyn,ban_2,blueBans,2017-08-03
Caitlyn,ban_2,blueBans,2017-08-04
Maokai,ban_2,blueBans,2017-08-04
Caitlyn,ban_2,blueBans,2017-08-04
Chogath,ban_2,blueBans,2017-08-04
KogMaw,ban_2,blueBans,2017-08-04
Taliyah,ban_2,blueBans,2017-08-04
Maokai,ban_2,blueBans,2017-08-05
Blitzcrank,ban_2,blueBans,2017-08-05
Caitlyn,ban_2,blueBans,2017-08-05
Maokai,ban_2,blueBans,2017-08-05
Corki,ban_2,blueBans,2017-08-18
Yasuo,ban_2,blueBans,2017-08-18
Taliyah,ban_2,blueBans,2017-08-18
Yasuo,ban_2,blueBans,2017-08-18
JarvanIV,ban_2,blueBans,2017-08-18
Kalista,ban_2,blueBans,2017-08-20
JarvanIV,ban_2,blueBans,2017-08-20
Rakan,ban_2,blueBans,2017-08-20
Zac,ban_2,blueBans,2017-08-20
Lucian,ban_2,blueBans,2017-08-25
Lucian,ban_2,blueBans,2017-08-25
Lucian,ban_2,blueBans,2017-08-25
Gnar,ban_2,blueBans,2017-08-26
Lucian,ban_2,blueBans,2017-08-26
Gnar,ban_2,blueBans,2017-08-26
Lucian,ban_2,blueBans,2017-08-26
Rakan,ban_2,blueBans,2017-08-27
JarvanIV,ban_2,blueBans,2017-08-27
Rakan,ban_2,blueBans,2017-08-27
JarvanIV,ban_2,blueBans,2017-08-27
Alistar,ban_2,blueBans,2017-08-27
Kassadin,ban_2,blueBans,2017-08-28
Taliyah,ban_2,blueBans,2017-08-28
Kassadin,ban_2,blueBans,2017-08-28
Ryze,ban_2,blueBans,2016-01-16
Lulu,ban_2,blueBans,2016-01-16
Fiora,ban_2,blueBans,2016-01-16
TahmKench,ban_2,blueBans,2016-01-16
Lulu,ban_2,blueBans,2016-01-17
Fiora,ban_2,blueBans,2016-01-17
DrMundo,ban_2,blueBans,2016-01-17
Fiora,ban_2,blueBans,2016-01-23
Leblanc,ban_2,blueBans,2016-01-23
Lissandra,ban_2,blueBans,2016-01-23
Zed,ban_2,blueBans,2016-01-23
Leblanc,ban_2,blueBans,2016-01-24
Lulu,ban_2,blueBans,2016-01-24
Poppy,ban_2,blueBans,2016-01-24
Fiora,ban_2,blueBans,2016-01-24
Fiora,ban_2,blueBans,2016-01-30
Kalista,ban_2,blueBans,2016-01-30
Zed,ban_2,blueBans,2016-01-30
Fiora,ban_2,blueBans,2016-01-30
Zed,ban_2,blueBans,2016-01-31
Kalista,ban_2,blueBans,2016-01-31
Alistar,ban_2,blueBans,2016-01-31
Corki,ban_2,blueBans,2016-01-31
Fiora,ban_2,blueBans,2016-02-13
Leblanc,ban_2,blueBans,2016-02-13
Poppy,ban_2,blueBans,2016-02-13
Jax,ban_2,blueBans,2016-02-13
Lulu,ban_2,blueBans,2016-02-14
Nidalee,ban_2,blueBans,2016-02-14
Corki,ban_2,blueBans,2016-02-14
Poppy,ban_2,blueBans,2016-02-14
Corki,ban_2,blueBans,2016-02-20
Alistar,ban_2,blueBans,2016-02-20
Leblanc,ban_2,blueBans,2016-02-20
Alistar,ban_2,blueBans,2016-02-20
Poppy,ban_2,blueBans,2016-02-21
Zed,ban_2,blueBans,2016-02-21
Nidalee,ban_2,blueBans,2016-02-21
Leblanc,ban_2,blueBans,2016-02-21
Elise,ban_2,blueBans,2016-02-25
Bard,ban_2,blueBans,2016-02-25
Zilean,ban_2,blueBans,2016-02-25
Quinn,ban_2,blueBans,2016-02-25
Kalista,ban_2,blueBans,2016-02-26
Alistar,ban_2,blueBans,2016-02-26
Quinn,ban_2,blueBans,2016-02-26
Fiora,ban_2,blueBans,2016-02-26
Zed,ban_2,blueBans,2016-02-27
Lissandra,ban_2,blueBans,2016-02-27
Alistar,ban_2,blueBans,2016-02-27
Leblanc,ban_2,blueBans,2016-02-27
Zed,ban_2,blueBans,2016-02-28
Gragas,ban_2,blueBans,2016-02-28
Poppy,ban_2,blueBans,2016-02-28
Nidalee,ban_2,blueBans,2016-02-28
Trundle,ban_2,blueBans,2016-05-19
Azir,ban_2,blueBans,2016-05-19
Sivir,ban_2,blueBans,2016-05-19
Caitlyn,ban_2,blueBans,2016-05-19
Trundle,ban_2,blueBans,2016-05-20
Nidalee,ban_2,blueBans,2016-05-20
Sivir,ban_2,blueBans,2016-05-20
Lucian,ban_2,blueBans,2016-05-20
Zilean,ban_2,blueBans,2016-05-21
Trundle,ban_2,blueBans,2016-05-21
Azir,ban_2,blueBans,2016-05-21
Zilean,ban_2,blueBans,2016-05-21
Trundle,ban_2,blueBans,2016-05-22
Sivir,ban_2,blueBans,2016-05-22
Nidalee,ban_2,blueBans,2016-05-22
Varus,ban_2,blueBans,2016-05-22
Trundle,ban_2,blueBans,2016-05-28
Nidalee,ban_2,blueBans,2016-05-28
Trundle,ban_2,blueBans,2016-05-28
Kindred,ban_2,blueBans,2016-05-28
Trundle,ban_2,blueBans,2016-05-29
Kindred,ban_2,blueBans,2016-05-29
Fizz,ban_2,blueBans,2016-05-29
Kindred,ban_2,blueBans,2016-05-29
Fiora,ban_2,blueBans,2016-04-06
Vladimir,ban_2,blueBans,2016-04-06
Caitlyn,ban_2,blueBans,2016-04-06
Swain,ban_2,blueBans,2016-04-06
Trundle,ban_2,blueBans,2016-05-06
Leblanc,ban_2,blueBans,2016-05-06
Nidalee,ban_2,blueBans,2016-05-06
Vladimir,ban_2,blueBans,2016-05-06
Braum,ban_2,blueBans,2016-11-06
Nidalee,ban_2,blueBans,2016-11-06
Kindred,ban_2,blueBans,2016-11-06
Irelia,ban_2,blueBans,2016-11-06
Braum,ban_2,blueBans,2016-12-06
Kindred,ban_2,blueBans,2016-12-06
Karma,ban_2,blueBans,2016-12-06
Jhin,ban_2,blueBans,2016-12-06
Anivia,ban_2,blueBans,2016-06-16
Twitch,ban_2,blueBans,2016-06-16
Kindred,ban_2,blueBans,2016-06-16
Swain,ban_2,blueBans,2016-06-16
Sivir,ban_2,blueBans,2016-06-17
Shen,ban_2,blueBans,2016-06-17
Swain,ban_2,blueBans,2016-06-17
Irelia,ban_2,blueBans,2016-06-17
Swain,ban_2,blueBans,2016-06-18
Vladimir,ban_2,blueBans,2016-06-18
Braum,ban_2,blueBans,2016-06-18
Anivia,ban_2,blueBans,2016-06-18
Ryze,ban_2,blueBans,2016-06-19
Gragas,ban_2,blueBans,2016-06-19
Anivia,ban_2,blueBans,2016-06-19
Trundle,ban_2,blueBans,2016-06-19
Lulu,ban_2,blueBans,2016-12-03
Alistar,ban_2,blueBans,2016-12-03
Lulu,ban_2,blueBans,2016-12-03
Lulu,ban_2,blueBans,2016-12-03
Lulu,ban_2,blueBans,2016-12-03
Braum,ban_2,blueBans,2016-03-13
Lux,ban_2,blueBans,2016-03-13
Lux,ban_2,blueBans,2016-03-13
Zed,ban_2,blueBans,2016-03-13
Rammus,ban_2,blueBans,2016-03-13
Nidalee,ban_2,blueBans,2016-03-19
Nidalee,ban_2,blueBans,2016-03-19
Quinn,ban_2,blueBans,2016-03-19
Fiora,ban_2,blueBans,2016-03-20
Alistar,ban_2,blueBans,2016-03-20
Fiora,ban_2,blueBans,2016-03-20
Alistar,ban_2,blueBans,2016-03-20
Rammus,ban_2,blueBans,2016-02-04
Ekko,ban_2,blueBans,2016-02-04
Vladimir,ban_2,blueBans,2016-06-24
Vladimir,ban_2,blueBans,2016-06-24
Braum,ban_2,blueBans,2016-06-25
Bard,ban_2,blueBans,2016-06-25
Bard,ban_2,blueBans,2016-06-25
Trundle,ban_2,blueBans,2016-06-25
Trundle,ban_2,blueBans,2016-06-26
Trundle,ban_2,blueBans,2016-06-26
Irelia,ban_2,blueBans,2016-06-26
Elise,ban_2,blueBans,2016-06-26
Karma,ban_2,blueBans,2016-06-26
RekSai,ban_2,blueBans,2016-09-07
RekSai,ban_2,blueBans,2016-09-07
Nidalee,ban_2,blueBans,2016-09-07
Zyra,ban_2,blueBans,2016-09-07
Malzahar,ban_2,blueBans,2017-01-21
Fiora,ban_2,blueBans,2017-01-21
Rengar,ban_2,blueBans,2017-01-21
Ryze,ban_2,blueBans,2017-01-21
Karma,ban_2,blueBans,2017-01-22
Rengar,ban_2,blueBans,2017-01-22
Camille,ban_2,blueBans,2017-01-22
Malzahar,ban_2,blueBans,2017-01-22
Ashe,ban_2,blueBans,2017-01-28
MissFortune,ban_2,blueBans,2017-01-28
Khazix,ban_2,blueBans,2017-01-28
Syndra,ban_2,blueBans,2017-01-28
Fiora,ban_2,blueBans,2017-01-29
Khazix,ban_2,blueBans,2017-01-29
Syndra,ban_2,blueBans,2017-01-29
Ivern,ban_2,blueBans,2017-01-29
Jhin,ban_2,blueBans,2017-04-02
Corki,ban_2,blueBans,2017-04-02
Varus,ban_2,blueBans,2017-04-02
Olaf,ban_2,blueBans,2017-04-02
Malzahar,ban_2,blueBans,2017-05-02
Syndra,ban_2,blueBans,2017-05-02
Ziggs,ban_2,blueBans,2017-05-02
Jayce,ban_2,blueBans,2017-05-02
Jhin,ban_2,blueBans,2017-11-02
Malzahar,ban_2,blueBans,2017-11-02
Jhin,ban_2,blueBans,2017-11-02
Karma,ban_2,blueBans,2017-12-02
Ekko,ban_2,blueBans,2017-12-02
Karma,ban_2,blueBans,2017-12-02
Jayce,ban_2,blueBans,2017-12-02
Jayce,ban_2,blueBans,2017-02-18
Malzahar,ban_2,blueBans,2017-02-18
Ivern,ban_2,blueBans,2017-02-18
Jayce,ban_2,blueBans,2017-02-18
Karma,ban_2,blueBans,2017-02-19
Shen,ban_2,blueBans,2017-02-19
Jayce,ban_2,blueBans,2017-02-19
Shen,ban_2,blueBans,2017-02-19
Shen,ban_2,blueBans,2017-04-03
Shen,ban_2,blueBans,2017-04-03
Shen,ban_2,blueBans,2017-04-03
Camille,ban_2,blueBans,2017-04-03
Shen,ban_2,blueBans,2017-05-03
Malzahar,ban_2,blueBans,2017-05-03
Shen,ban_2,blueBans,2017-05-03
Graves,ban_2,blueBans,2017-05-03
Illaoi,ban_2,blueBans,2017-11-03
Karma,ban_2,blueBans,2017-11-03
Shen,ban_2,blueBans,2017-11-03
Rumble,ban_2,blueBans,2017-11-03
Syndra,ban_2,blueBans,2017-12-03
Zyra,ban_2,blueBans,2017-12-03
Shen,ban_2,blueBans,2017-12-03
Rengar,ban_2,blueBans,2017-12-03
Ashe,ban_2,blueBans,2017-03-25
Rumble,ban_2,blueBans,2017-03-25
Lulu,ban_2,blueBans,2017-03-25
Jhin,ban_2,blueBans,2017-03-25
Cassiopeia,ban_2,blueBans,2017-03-26
Cassiopeia,ban_2,blueBans,2017-03-26
Malzahar,ban_2,blueBans,2017-03-26
Syndra,ban_2,blueBans,2017-03-26
Rengar,ban_2,blueBans,2017-08-04
Syndra,ban_2,blueBans,2017-08-04
Ashe,ban_2,blueBans,2017-08-04
Zyra,ban_2,blueBans,2017-03-06
TahmKench,ban_2,blueBans,2017-03-06
Kennen,ban_2,blueBans,2017-03-06
Elise,ban_2,blueBans,2017-03-06
Zac,ban_2,blueBans,2017-04-06
Elise,ban_2,blueBans,2017-04-06
Rakan,ban_2,blueBans,2017-04-06
Thresh,ban_2,blueBans,2017-04-06
Caitlyn,ban_2,blueBans,2017-10-06
LeeSin,ban_2,blueBans,2017-10-06
Kennen,ban_2,blueBans,2017-10-06
Rakan,ban_2,blueBans,2017-10-06
Kennen,ban_2,blueBans,2017-11-06
Lucian,ban_2,blueBans,2017-11-06
Elise,ban_2,blueBans,2017-11-06
Zyra,ban_2,blueBans,2017-11-06
Xayah,ban_2,blueBans,2017-06-17
Elise,ban_2,blueBans,2017-06-17
Syndra,ban_2,blueBans,2017-06-17
Lucian,ban_2,blueBans,2017-06-17
Thresh,ban_2,blueBans,2017-06-18
Syndra,ban_2,blueBans,2017-06-18
Caitlyn,ban_2,blueBans,2017-06-18
Galio,ban_2,blueBans,2017-06-18
Olaf,ban_2,blueBans,2017-06-24
Syndra,ban_2,blueBans,2017-06-24
Fiora,ban_2,blueBans,2017-06-24
Kennen,ban_2,blueBans,2017-06-24
Galio,ban_2,blueBans,2017-06-25
Renekton,ban_2,blueBans,2017-06-25
Renekton,ban_2,blueBans,2017-06-25
Gragas,ban_2,blueBans,2017-06-25
Galio,ban_2,blueBans,2017-01-07
Elise,ban_2,blueBans,2017-01-07
Olaf,ban_2,blueBans,2017-01-07
Syndra,ban_2,blueBans,2017-01-07
RekSai,ban_2,blueBans,2017-02-07
Caitlyn,ban_2,blueBans,2017-02-07
Jax,ban_2,blueBans,2017-02-07
Khazix,ban_2,blueBans,2017-02-07
Tristana,ban_2,blueBans,2017-07-15
KogMaw,ban_2,blueBans,2017-07-15
Syndra,ban_2,blueBans,2017-07-15
Renekton,ban_2,blueBans,2017-07-15
Kalista,ban_2,blueBans,2017-07-16
Taliyah,ban_2,blueBans,2017-07-16
Syndra,ban_2,blueBans,2017-07-16
Braum,ban_2,blueBans,2017-07-16
RekSai,ban_2,blueBans,2017-07-22
Braum,ban_2,blueBans,2017-07-22
Braum,ban_2,blueBans,2017-07-22
Chogath,ban_2,blueBans,2017-07-22
Syndra,ban_2,blueBans,2017-07-23
Cassiopeia,ban_2,blueBans,2017-07-23
Zac,ban_2,blueBans,2017-07-23
Jayce,ban_2,blueBans,2017-07-23
KogMaw,ban_2,blueBans,2017-08-19
KogMaw,ban_2,blueBans,2017-08-19
Tristana,ban_2,blueBans,2017-08-19
Fiora,ban_2,blueBans,2017-08-19
Taric,ban_2,blueBans,2017-08-20
Cassiopeia,ban_2,blueBans,2017-08-20
Cassiopeia,ban_2,blueBans,2017-08-20
Cassiopeia,ban_2,blueBans,2017-08-20
KogMaw,ban_2,blueBans,2017-08-20
Galio,ban_2,blueBans,2017-02-09
KogMaw,ban_2,blueBans,2017-03-09
Xayah,ban_2,blueBans,2017-03-09
Xayah,ban_2,blueBans,2017-03-09
Irelia,ban_2,blueBans,2015-01-24
Janna,ban_2,blueBans,2015-01-24
Azir,ban_2,blueBans,2015-01-24
Janna,ban_2,blueBans,2015-01-24
RekSai,ban_2,blueBans,2015-01-25
Irelia,ban_2,blueBans,2015-01-25
JarvanIV,ban_2,blueBans,2015-01-25
Kassadin,ban_2,blueBans,2015-01-25
Kassadin,ban_2,blueBans,2015-01-31
Cassiopeia,ban_2,blueBans,2015-01-31
Irelia,ban_2,blueBans,2015-01-31
Irelia,ban_2,blueBans,2015-01-31
Gnar,ban_2,blueBans,2015-01-02
Maokai,ban_2,blueBans,2015-01-02
Pantheon,ban_2,blueBans,2015-01-02
Kassadin,ban_2,blueBans,2015-01-02
Zed,ban_2,blueBans,2015-07-02
RekSai,ban_2,blueBans,2015-07-02
Kassadin,ban_2,blueBans,2015-07-02
Leblanc,ban_2,blueBans,2015-07-02
Annie,ban_2,blueBans,2015-08-02
Kassadin,ban_2,blueBans,2015-08-02
RekSai,ban_2,blueBans,2015-08-02
Sejuani,ban_2,blueBans,2015-08-02
Kalista,ban_2,blueBans,2015-02-14
Gnar,ban_2,blueBans,2015-02-14
Kassadin,ban_2,blueBans,2015-02-14
LeeSin,ban_2,blueBans,2015-02-14
Gnar,ban_2,blueBans,2015-02-15
Gnar,ban_2,blueBans,2015-02-15
LeeSin,ban_2,blueBans,2015-02-15
LeeSin,ban_2,blueBans,2015-02-15
Ahri,ban_2,blueBans,2015-02-21
Leblanc,ban_2,blueBans,2015-02-21
Maokai,ban_2,blueBans,2015-02-21
Pantheon,ban_2,blueBans,2015-02-21
Kalista,ban_2,blueBans,2015-02-22
Pantheon,ban_2,blueBans,2015-02-22
Xerath,ban_2,blueBans,2015-02-22
Lissandra,ban_2,blueBans,2015-02-22
Ahri,ban_2,blueBans,2015-02-28
Kassadin,ban_2,blueBans,2015-02-28
Annie,ban_2,blueBans,2015-02-28
Janna,ban_2,blueBans,2015-02-28
LeeSin,ban_2,blueBans,2015-01-03
Kassadin,ban_2,blueBans,2015-01-03
JarvanIV,ban_2,blueBans,2015-01-03
Annie,ban_2,blueBans,2015-01-03
Gnar,ban_2,blueBans,2015-07-03
Kalista,ban_2,blueBans,2015-07-03
Leblanc,ban_2,blueBans,2015-07-03
Lissandra,ban_2,blueBans,2015-07-03
Irelia,ban_2,blueBans,2015-08-03
RekSai,ban_2,blueBans,2015-08-03
Maokai,ban_2,blueBans,2015-08-03
RekSai,ban_2,blueBans,2015-08-03
Janna,ban_2,blueBans,2015-03-21
Janna,ban_2,blueBans,2015-03-21
Kalista,ban_2,blueBans,2015-03-22
Olaf,ban_2,blueBans,2015-03-22
Kalista,ban_2,blueBans,2015-03-22
RekSai,ban_2,blueBans,2015-03-22
Sion,ban_2,blueBans,2015-03-22
Thresh,ban_2,blueBans,2015-03-29
Kalista,ban_2,blueBans,2015-03-29
Thresh,ban_2,blueBans,2015-03-29
Xerath,ban_2,blueBans,2015-03-28
Hecarim,ban_2,blueBans,2015-03-28
Maokai,ban_2,blueBans,2015-03-28
Lulu,ban_2,blueBans,2015-03-29
Sion,ban_2,blueBans,2015-03-29
Lissandra,ban_2,blueBans,2015-03-29
Leblanc,ban_2,blueBans,2015-03-29
Kalista,ban_2,blueBans,2015-04-04
Maokai,ban_2,blueBans,2015-04-04
Kalista,ban_2,blueBans,2015-04-04
Hecarim,ban_2,blueBans,2015-05-16
Thresh,ban_2,blueBans,2015-05-16
Leblanc,ban_2,blueBans,2015-05-16
Sion,ban_2,blueBans,2015-05-16
Gnar,ban_2,blueBans,2015-05-17
Maokai,ban_2,blueBans,2015-05-17
Morgana,ban_2,blueBans,2015-05-17
Rumble,ban_2,blueBans,2015-05-17
Maokai,ban_2,blueBans,2015-05-23
Leblanc,ban_2,blueBans,2015-05-23
Azir,ban_2,blueBans,2015-05-23
Gragas,ban_2,blueBans,2015-05-23
Leblanc,ban_2,blueBans,2015-05-24
Azir,ban_2,blueBans,2015-05-24
Kalista,ban_2,blueBans,2015-05-24
Kalista,ban_2,blueBans,2015-05-24
Rumble,ban_2,blueBans,2015-05-30
Kalista,ban_2,blueBans,2015-05-30
RekSai,ban_2,blueBans,2015-05-30
Kalista,ban_2,blueBans,2015-05-30
Azir,ban_2,blueBans,2015-05-31
Rumble,ban_2,blueBans,2015-05-31
Azir,ban_2,blueBans,2015-05-31
Leblanc,ban_2,blueBans,2015-05-31
Urgot,ban_2,blueBans,2015-06-06
Leblanc,ban_2,blueBans,2015-06-06
Gnar,ban_2,blueBans,2015-06-06
Azir,ban_2,blueBans,2015-06-06
Viktor,ban_2,blueBans,2015-06-06
Leblanc,ban_2,blueBans,2015-06-06
Alistar,ban_2,blueBans,2015-06-06
Rumble,ban_2,blueBans,2015-06-06
